TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_HOUSING_TYPE,OCCUPATION_TYPE,ORGANIZATION_TYPE
0,0,1,0,1,6,2,1,1,10,7
0,1,1,0,1,6,0,4,2,10,5
0,0,1,0,1,6,1,4,1,16,38
0,0,0,0,1,6,2,4,1,10,5
0,0,1,0,0,6,0,1,1,6,5
0,0,1,0,1,6,2,1,1,8,11
0,0,1,0,1,6,1,4,1,3,30
0,0,1,0,0,6,2,1,5,4,5
0,0,0,0,0,6,2,4,1,14,41
0,1,1,0,1,6,2,1,1,16,39
0,0,1,0,0,6,2,4,1,8,13
0,0,0,0,1,6,2,4,1,3,29
0,1,0,0,1,6,2,1,1,6,25
0,0,1,0,0,6,0,1,1,3,49
0,0,0,0,0,6,0,1,0,12,5
1,0,0,0,1,6,2,1,1,3,41
0,0,0,0,1,6,2,4,5,3,41
1,0,1,0,1,6,0,4,1,8,32
0,0,0,0,1,6,2,1,1,10,34
0,0,0,0,1,6,2,4,1,8,53
0,0,0,0,0,6,0,1,1,0,5
0,0,1,0,1,6,2,4,1,4,5
0,0,1,0,1,6,2,1,1,14,5
0,0,1,0,0,6,0,4,1,8,7
0,0,1,0,1,6,2,1,1,4,49
0,0,1,0,0,6,2,4,1,4,11
0,0,0,0,1,6,2,4,1,14,41
0,0,0,0,1,6,2,4,1,0,41
0,1,0,0,1,6,2,4,1,8,49
0,1,0,0,1,6,1,4,1,11,32
0,1,0,0,0,6,2,4,5,8,13
0,0,1,0,0,5,2,4,1,8,7
0,0,0,0,0,6,2,1,1,0,41
0,0,0,0,1,6,2,4,1,8,27
0,0,0,0,1,6,2,4,1,10,32
0,0,0,0,0,6,2,1,1,3,27
0,0,1,0,1,6,2,1,1,8,18
0,0,1,0,1,6,0,1,1,4,41
1,0,1,0,0,6,2,4,1,4,52
0,0,0,0,0,1,2,4,1,8,1
1,1,1,0,1,6,2,1,1,14,5
0,0,0,0,1,6,0,4,4,14,41
0,1,1,0,1,6,2,1,1,8,18
0,0,0,0,0,6,0,4,1,10,5
0,0,1,0,1,6,0,4,1,8,41
0,0,1,0,1,6,0,4,1,4,25
0,0,1,0,1,6,2,4,1,8,5
0,1,1,0,1,6,0,2,1,4,5
0,0,0,0,0,6,2,4,1,10,5
0,0,0,0,1,6,2,1,1,14,41
1,0,0,0,1,6,0,4,1,10,49
0,0,0,0,1,6,2,4,1,8,16
0,0,1,0,0,6,0,4,4,8,41
0,0,1,0,1,6,2,4,1,8,41
1,0,1,0,1,5,2,4,5,4,30
0,0,1,0,1,6,2,2,1,3,35
0,0,1,0,1,1,0,1,1,10,5
0,0,0,0,0,6,0,4,1,2,5
0,0,0,0,0,6,2,1,1,14,41
0,1,1,0,1,6,2,1,1,6,4
0,0,1,0,1,6,1,1,4,3,33
0,0,0,0,1,6,1,4,2,8,38
0,0,1,0,1,6,0,1,1,6,5
0,0,1,0,1,6,0,4,1,8,5
0,0,1,0,1,1,0,4,1,4,11
0,0,1,0,1,6,2,4,1,8,32
0,1,0,0,1,1,2,1,1,10,41
0,0,1,0,1,6,0,2,1,8,53
0,0,0,0,0,1,2,4,1,14,41
0,0,1,0,1,6,0,1,1,10,7
0,0,1,0,1,6,2,4,1,8,4
0,0,0,0,1,1,0,1,1,8,54
0,0,1,0,1,6,2,4,1,8,46
0,0,0,0,1,1,2,4,1,1,32
0,0,1,0,1,6,2,4,1,16,39
0,0,0,0,0,6,0,1,1,10,45
0,0,0,0,0,0,0,4,1,6,41
0,0,1,0,1,6,2,4,1,8,7
0,1,0,0,1,6,0,1,1,3,41
0,0,0,0,1,6,0,1,1,8,5
0,0,0,0,1,6,2,1,1,0,32
0,0,0,0,1,1,2,4,1,16,39
0,0,1,0,0,6,2,4,1,4,5
0,1,1,0,1,1,2,4,1,8,25
0,0,1,0,0,5,2,4,1,4,5
1,0,1,0,1,6,0,1,1,4,5
0,0,0,0,1,6,0,4,1,14,41
0,0,0,0,1,6,0,4,1,10,5
0,0,0,0,1,6,0,4,1,3,41
0,0,1,0,1,1,0,1,1,3,45
0,0,0,0,1,6,0,1,1,3,13
0,0,1,0,1,6,0,1,1,8,41
0,0,0,0,1,6,0,4,1,3,5
0,0,1,0,1,6,2,4,1,8,5
0,0,1,0,1,6,2,1,1,16,5
0,0,1,0,0,6,2,4,0,8,32
0,0,1,0,1,6,2,2,1,8,16
0,0,1,0,1,1,0,4,1,4,5
0,0,0,0,0,6,0,4,1,10,38
0,0,1,0,1,6,0,4,1,8,41
0,0,0,0,1,6,2,4,1,17,37
0,0,1,0,1,1,2,4,1,4,52
0,0,1,0,0,6,2,4,1,4,41
0,0,1,0,0,6,0,4,1,8,5
0,0,0,0,1,6,1,1,1,3,11
0,0,1,0,1,6,2,4,1,4,52
0,0,0,0,1,6,2,4,1,3,46
0,0,0,0,1,3,1,4,1,11,29
0,0,1,0,0,6,2,4,1,4,5
0,0,1,0,1,6,2,4,1,4,4
0,0,1,0,1,6,1,1,1,0,40
0,0,0,0,0,6,2,4,1,14,41
0,0,1,0,1,6,2,1,1,10,5
0,0,0,0,1,6,1,1,1,3,32
0,0,0,0,0,6,0,4,1,1,5
0,0,0,0,1,6,2,1,1,10,30
1,1,1,0,0,6,2,4,1,8,5
0,0,0,0,1,6,0,1,1,0,5
0,0,0,0,1,6,2,4,1,12,41
0,0,0,0,1,6,2,4,1,8,19
0,0,0,0,1,6,1,1,1,3,11
0,0,0,0,1,6,2,4,1,14,41
0,0,0,0,1,6,0,1,1,14,41
0,0,0,0,1,6,1,4,1,11,29
0,0,0,0,0,6,2,1,1,15,49
0,0,1,0,1,1,1,1,3,3,33
0,0,1,0,1,6,1,1,1,10,30
0,0,1,0,1,3,0,4,1,8,53
0,0,0,0,1,6,0,1,1,14,4
0,1,0,0,0,6,0,1,1,10,32
0,0,0,0,0,6,2,1,1,10,5
0,0,1,0,1,6,1,4,1,4,11
0,0,0,0,1,6,2,1,1,6,5
0,1,1,0,0,6,2,1,1,8,7
0,0,1,0,1,6,0,4,1,8,32
0,0,0,0,1,1,1,1,1,11,12
0,0,1,0,1,6,1,1,1,6,54
0,0,1,0,1,6,2,4,1,4,5
0,0,1,0,0,6,2,4,1,8,16
0,0,1,0,0,6,0,4,1,4,41
0,0,1,0,1,6,2,4,1,8,25
0,1,0,0,1,6,2,1,1,0,5
0,0,1,0,1,1,0,4,1,6,3
0,0,1,0,1,6,1,4,1,8,33
0,0,1,0,1,6,2,4,1,8,7
0,0,0,0,1,6,2,4,1,11,29
0,1,0,0,1,6,0,1,1,3,5
0,0,0,0,0,6,2,1,1,8,42
0,0,0,0,1,6,2,1,1,3,38
0,0,1,0,1,6,0,4,1,4,5
0,0,1,0,1,6,0,4,1,10,49
0,0,1,0,0,1,2,4,1,8,41
0,0,0,0,0,6,2,4,2,14,49
0,0,0,0,1,1,0,4,1,4,19
0,1,1,0,0,6,0,1,1,10,32
0,0,0,0,1,1,1,1,1,10,38
0,0,0,0,0,6,2,1,1,0,4
0,0,0,0,1,6,0,4,1,10,5
0,0,1,0,0,6,2,4,1,8,5
0,0,0,0,1,6,2,4,1,8,41
1,0,0,0,0,6,1,4,1,10,34
0,0,0,0,0,6,1,1,1,15,32
1,0,0,0,1,6,2,1,1,17,5
0,0,0,0,1,6,2,4,1,10,5
1,0,1,0,0,6,0,1,3,8,5
0,0,0,0,1,1,2,4,1,6,5
0,0,1,0,1,6,2,4,1,8,32
0,0,0,0,1,6,2,1,1,0,32
0,0,0,0,1,1,0,1,1,10,5
0,0,0,0,1,6,1,1,1,11,29
1,0,1,0,0,6,0,4,5,2,5
0,0,0,0,0,6,2,1,1,0,53
0,0,1,0,0,6,2,1,1,6,16
0,1,0,0,1,4,2,1,1,10,41
0,1,0,0,1,6,0,4,1,14,49
0,0,1,0,1,6,0,4,1,4,7
1,0,1,0,1,6,2,4,1,8,3
0,0,1,0,1,6,0,4,1,8,5
0,0,0,0,0,6,2,4,1,6,5
0,0,0,0,0,6,1,1,1,5,5
0,0,0,0,1,6,2,1,3,3,51
0,1,1,0,1,6,2,1,1,10,30
0,0,1,0,1,6,2,4,1,8,14
0,0,0,0,0,6,2,1,1,14,0
0,0,1,0,1,5,0,1,1,14,5
0,0,0,0,1,6,0,1,1,10,27
0,0,1,0,0,6,1,1,1,10,32
0,0,0,0,1,6,2,4,1,6,54
1,0,0,0,0,6,2,4,1,3,46
0,0,1,0,1,1,0,4,1,8,5
0,0,1,0,0,6,2,4,1,8,5
0,0,0,0,1,6,0,1,1,10,5
0,0,0,0,1,6,2,4,1,6,5
0,1,0,0,1,6,2,2,1,14,5
0,0,1,0,1,6,2,4,1,8,3
0,0,1,0,0,6,0,4,1,3,41
0,0,1,0,0,6,0,4,5,4,5
0,0,0,0,0,1,2,4,1,6,16
0,0,0,0,1,6,2,1,1,15,5
0,0,0,0,0,6,1,1,1,0,11
0,0,0,0,1,6,0,1,1,11,29
0,0,1,0,1,1,2,4,4,10,30
0,0,0,0,1,6,0,2,1,10,48
0,0,1,0,1,6,0,4,1,8,5
0,0,0,0,0,1,1,1,1,10,11
0,0,0,0,1,6,0,4,1,14,5
0,0,1,0,1,1,2,1,1,6,5
0,0,1,0,1,6,2,1,1,8,5
1,0,1,0,1,6,1,4,1,4,54
0,0,0,0,0,6,0,4,1,14,5
0,0,1,0,0,6,0,4,2,4,5
0,0,1,0,1,6,0,4,1,8,5
0,1,1,0,1,6,2,4,1,8,4
0,0,0,0,1,6,2,1,1,0,41
1,1,0,0,1,6,2,1,1,10,5
1,0,0,0,1,0,2,4,1,16,32
0,0,1,0,1,6,0,1,1,10,5
0,0,1,0,1,6,2,4,1,8,14
0,0,0,0,0,6,0,1,1,10,5
0,0,1,0,1,6,2,4,1,8,5
0,0,0,0,1,5,1,4,1,11,29
1,0,1,0,1,6,2,4,1,8,5
0,1,1,0,1,6,2,4,1,4,7
0,0,0,0,0,6,2,4,2,16,39
0,0,1,0,1,6,2,4,1,8,5
0,0,0,0,1,6,2,1,1,11,29
0,0,1,0,0,6,0,4,1,8,41
0,0,1,0,0,6,0,1,1,10,5
0,0,0,0,1,6,2,2,1,3,38
0,0,1,0,1,6,2,1,1,14,41
0,1,1,0,1,6,0,4,1,4,5
0,0,0,0,1,6,2,1,1,10,5
0,0,1,0,1,1,0,4,1,6,5
0,1,1,0,1,6,2,4,4,16,5
0,0,0,0,1,6,2,1,1,10,5
0,0,0,0,1,1,0,1,1,12,5
1,0,1,0,1,6,1,1,1,3,33
0,0,0,0,1,6,1,1,1,3,11
0,0,0,0,1,6,0,1,1,0,5
0,0,1,0,1,6,2,4,1,16,5
1,0,1,0,1,6,1,4,1,8,5
0,0,1,0,1,6,2,4,1,4,5
0,0,1,0,0,6,1,1,1,8,32
0,0,1,0,1,6,0,4,1,4,41
0,0,0,0,1,0,0,1,1,6,38
0,0,1,0,1,6,2,4,1,4,32
1,0,1,0,0,6,2,4,1,16,39
0,0,1,0,0,6,2,4,1,8,5
0,0,0,0,1,6,0,4,1,10,5
0,0,0,0,1,6,0,1,1,10,30
0,0,0,0,1,1,0,4,1,10,5
0,1,1,0,1,6,2,2,1,8,16
0,0,0,0,1,6,0,2,1,10,2
0,0,1,0,0,6,0,1,1,3,49
0,0,0,0,1,1,2,4,1,0,5
0,0,1,0,1,1,0,1,1,6,53
0,1,1,0,0,6,2,4,1,8,7
0,0,0,0,1,6,0,4,1,10,42
0,0,0,0,1,6,2,4,1,3,38
0,0,1,0,1,6,2,1,1,6,5
0,0,1,0,0,6,2,4,1,8,5
0,0,1,0,1,6,2,4,1,8,11
0,0,1,0,1,6,2,4,1,8,5
0,0,1,0,1,5,2,4,1,10,4
0,0,0,0,0,6,2,4,1,14,49
1,0,1,0,1,6,0,4,1,4,5
0,0,0,0,1,6,0,1,1,14,32
0,0,1,0,0,6,0,4,1,8,5
0,0,1,0,0,6,2,2,1,4,53
0,0,0,0,1,1,2,4,1,2,38
0,0,0,0,1,6,2,1,1,6,23
0,0,0,0,1,6,0,4,1,14,49
0,0,0,0,0,6,2,4,1,13,42
0,0,0,0,1,6,0,1,1,0,5
0,0,0,0,1,6,0,1,1,13,5
0,0,1,0,1,1,0,4,2,4,5
0,0,0,0,0,1,2,1,1,10,5
0,0,1,0,1,6,2,4,1,4,3
0,0,1,0,0,6,2,4,1,3,41
0,0,0,0,0,6,0,1,1,2,5
0,0,1,0,0,1,0,1,1,10,9
0,0,0,0,1,6,0,4,1,16,39
0,0,0,0,1,6,2,1,1,0,11
1,0,1,0,0,6,0,1,1,10,46
0,0,0,0,0,6,1,4,2,1,30
0,0,1,0,1,6,2,4,1,16,5
0,0,1,0,1,6,0,4,1,8,5
0,0,0,0,1,5,0,4,2,0,37
0,1,0,0,1,1,2,1,1,10,32
0,0,0,0,1,6,0,4,1,15,5
0,0,0,0,1,6,2,4,1,14,49
0,0,0,0,1,1,2,4,1,8,41
0,0,0,0,0,6,2,4,1,11,29
1,0,0,0,0,6,2,1,1,3,41
0,0,0,0,1,6,2,4,1,8,41
1,0,0,0,0,6,0,2,1,14,37
0,0,1,0,1,6,2,1,1,4,41
0,0,1,0,1,6,0,4,1,3,33
0,0,1,0,1,6,1,1,1,10,40
0,0,0,0,1,6,2,4,1,11,32
0,0,0,0,1,6,2,4,1,14,41
0,0,1,0,1,6,0,1,1,10,53
0,0,0,0,1,6,0,1,1,3,46
0,0,0,0,1,6,0,1,1,6,5
0,0,0,0,1,6,0,1,1,10,5
0,0,1,0,1,6,2,1,1,10,41
0,0,1,0,0,6,1,1,1,10,40
0,0,0,0,1,6,2,1,1,3,48
0,0,0,0,1,6,2,4,1,10,5
0,0,0,0,1,6,2,4,1,10,46
0,0,1,0,0,6,0,4,1,8,5
0,0,0,0,1,6,0,1,1,15,11
0,0,0,0,1,6,1,1,1,10,33
1,0,1,0,0,5,1,4,1,6,30
0,0,1,0,1,6,0,4,1,4,4
0,0,0,0,1,6,2,1,1,5,11
0,0,1,0,1,6,2,4,1,8,5
0,0,1,0,1,6,0,4,1,8,5
0,0,0,0,1,6,1,1,1,10,5
0,0,0,0,0,6,2,4,1,8,5
0,0,1,0,1,6,0,4,1,4,52
0,0,1,0,0,6,2,1,1,6,13
0,0,1,0,1,6,0,1,1,4,32
0,1,1,0,1,6,1,4,1,3,40
0,0,1,0,1,6,2,4,1,8,5
0,0,0,0,1,6,2,1,1,0,5
1,0,1,0,1,6,0,4,1,10,41
0,0,0,0,1,6,0,4,1,6,5
0,0,1,0,1,6,2,4,1,4,41
0,0,1,0,0,6,2,4,1,4,4
0,1,1,0,0,6,2,4,1,8,5
0,0,1,0,1,6,0,1,1,7,5
0,1,0,0,1,6,0,1,1,0,5
0,0,1,0,0,6,2,4,1,10,41
0,0,0,0,1,6,1,1,1,3,38
0,0,0,0,0,6,0,1,5,10,5
0,1,1,0,0,6,2,1,1,4,41
0,0,0,0,0,6,0,1,1,11,29
1,0,1,0,1,6,2,4,1,8,5
0,1,1,0,0,6,2,1,1,6,5
0,0,0,0,0,6,2,1,1,3,33
0,0,0,0,0,6,0,1,1,0,3
0,0,1,0,1,6,2,4,5,8,11
0,0,1,0,0,6,0,4,1,6,5
0,0,1,0,0,6,0,4,1,8,5
0,0,0,0,0,6,2,4,1,11,32
0,0,1,0,0,6,0,4,1,8,46
0,0,1,0,0,6,0,1,1,10,41
0,1,1,0,0,6,2,1,1,10,7
0,0,1,0,1,6,2,1,1,4,41
1,0,1,0,1,6,2,4,1,8,5
0,0,0,0,1,6,0,1,1,8,5
0,0,0,0,1,6,2,4,1,14,7
0,0,0,0,1,6,2,1,1,14,5
0,0,1,0,1,6,2,4,1,8,5
0,0,0,0,0,6,2,1,4,14,5
0,0,1,0,1,6,2,4,1,8,4
0,0,1,0,1,6,2,1,1,10,5
0,0,0,0,1,6,0,4,1,0,41
0,0,0,0,0,6,0,1,1,10,5
0,0,0,0,0,6,2,2,2,8,5
0,0,1,0,1,6,2,2,1,8,51
0,0,0,0,1,6,2,4,1,0,41
0,0,1,0,0,6,2,4,1,4,41
0,0,1,0,1,6,2,4,1,8,5
1,0,1,0,1,6,2,4,1,8,16
0,0,0,0,0,1,0,4,1,8,51
0,0,0,0,1,1,2,4,1,11,29
0,0,0,0,1,6,1,1,1,3,11
0,0,0,0,1,6,1,1,1,0,5
0,0,1,0,0,6,2,4,5,8,4
0,0,1,0,1,6,0,4,1,6,5
0,0,0,0,1,6,1,4,1,10,11
0,0,0,0,0,6,2,1,4,0,2
0,0,1,0,0,6,0,1,1,8,4
0,1,1,0,1,6,1,1,1,4,32
0,0,1,0,1,6,0,4,1,4,41
0,1,0,0,0,6,2,1,1,10,32
0,0,1,0,1,6,0,1,1,4,7
0,1,0,0,1,6,2,1,1,10,41
0,0,1,0,0,6,0,4,1,6,53
0,0,0,0,1,1,0,1,1,8,41
0,0,0,0,1,6,2,4,1,8,53
0,0,0,0,1,6,2,4,1,2,30
0,0,1,0,1,6,2,4,1,8,5
0,0,1,0,1,6,2,4,1,2,5
0,0,1,0,0,6,2,4,5,4,39
0,0,1,0,1,6,2,4,1,14,5
1,0,1,0,1,6,0,1,1,10,5
0,0,0,0,0,6,2,1,1,10,2
0,0,0,0,1,6,1,1,1,10,11
0,0,0,0,1,6,0,4,1,3,26
0,0,1,0,1,6,0,1,1,8,4
0,0,1,0,1,6,2,4,1,4,5
0,0,1,0,1,6,0,4,1,10,5
0,0,1,0,0,6,0,1,1,8,49
0,1,1,0,1,6,2,1,1,8,4
0,0,0,0,1,6,2,4,1,4,53
0,0,1,0,1,5,2,4,1,4,4
0,1,1,0,1,6,0,1,1,10,5
0,0,0,0,1,6,2,4,1,8,5
0,0,1,0,1,6,2,1,1,14,5
1,0,0,0,1,6,2,4,1,8,18
0,0,0,0,0,6,1,1,1,14,32
0,0,1,0,1,6,0,4,1,10,5
0,0,0,0,1,1,2,4,1,13,5
0,0,0,0,1,6,2,4,1,14,41
0,0,0,0,0,6,2,1,1,3,38
0,0,1,0,1,5,2,4,1,8,5
0,0,1,0,1,6,1,4,1,6,10
0,0,0,0,1,6,2,4,1,2,27
1,0,0,0,1,6,2,1,1,8,5
0,0,1,0,1,6,2,4,1,8,25
0,0,1,0,0,6,0,2,5,6,4
0,0,0,0,0,1,2,4,1,8,32
1,0,1,0,0,6,2,1,1,10,5
0,0,1,0,1,6,0,4,1,10,41
1,0,1,0,1,6,0,4,1,8,5
0,0,0,0,1,6,2,4,1,6,41
0,0,1,0,1,6,0,4,1,6,38
0,0,1,0,1,6,1,4,1,8,11
0,0,1,0,1,6,0,4,1,8,53
0,0,1,0,1,6,0,4,1,8,5
0,0,1,0,0,1,2,4,1,4,41
0,0,1,0,1,6,0,4,1,8,4
0,0,0,0,0,6,0,4,2,3,38
0,0,1,0,1,5,2,1,1,10,41
0,0,0,0,0,5,2,1,1,3,38
0,0,0,0,0,6,1,1,1,3,54
0,0,0,0,1,6,2,4,1,8,5
0,0,1,0,0,6,1,4,1,4,3
0,1,0,0,1,6,1,1,1,3,33
0,0,1,0,1,6,0,4,1,8,5
0,0,0,0,1,6,0,4,1,10,41
0,0,1,0,0,6,2,4,5,4,41
0,0,0,0,0,1,0,4,1,14,41
0,0,0,0,1,6,0,4,1,8,16
0,0,1,0,1,6,2,1,1,4,53
0,0,0,0,1,6,2,1,1,10,11
0,0,1,0,1,1,1,1,1,7,38
0,0,0,0,1,5,0,4,1,14,41
0,0,0,0,1,5,2,1,1,0,3
0,0,0,0,1,6,1,2,1,3,11
0,1,0,0,1,6,2,4,1,8,23
0,0,1,0,0,6,0,4,1,8,11
0,1,0,0,1,6,0,1,1,14,5
0,1,0,0,1,6,2,1,1,14,49
0,1,0,0,1,6,2,1,1,0,5
0,0,0,0,1,6,2,4,1,14,29
0,1,1,0,0,6,0,1,1,3,5
0,0,0,0,1,6,0,4,1,12,5
0,0,1,0,1,6,2,1,1,8,25
0,0,0,0,1,6,0,4,1,8,41
0,1,1,0,1,6,2,4,1,8,13
0,0,1,0,1,1,2,4,1,8,27
0,0,0,0,1,6,2,4,1,11,29
0,0,0,0,1,6,2,1,1,14,41
0,0,1,0,0,6,2,4,1,8,32
0,0,0,0,1,6,2,1,1,3,38
0,1,0,0,1,6,2,2,1,6,5
0,0,0,0,1,6,2,4,1,14,43
0,0,0,0,1,6,1,4,1,5,54
0,0,0,0,1,6,0,2,1,3,27
0,0,0,0,1,6,0,1,1,0,5
0,0,0,0,1,6,2,1,1,0,29
0,0,0,0,1,6,0,4,1,10,32
0,0,0,0,1,6,2,1,1,6,21
0,0,1,0,0,6,0,1,2,10,5
0,0,0,0,0,6,2,4,5,10,5
0,0,0,0,1,6,2,1,1,10,5
0,0,1,0,1,6,2,1,1,14,41
0,0,1,0,1,6,2,1,1,14,13
1,0,0,0,0,6,2,2,1,6,32
0,0,0,0,1,2,2,4,1,8,5
0,0,0,0,0,6,2,1,1,6,30
0,0,0,0,1,6,2,1,1,0,7
0,0,1,0,1,6,2,4,2,8,5
0,0,0,0,1,6,0,4,1,12,41
0,0,0,0,0,6,0,4,1,14,5
0,0,0,0,1,6,2,4,1,8,34
0,1,0,0,1,6,2,4,1,0,5
0,0,0,0,1,6,2,1,1,16,11
0,0,0,0,1,1,2,4,1,10,11
0,0,0,0,1,6,2,4,1,10,41
0,0,0,0,1,6,2,4,1,14,5
0,0,0,0,0,6,0,1,1,15,5
0,0,1,0,1,6,2,1,1,10,14
1,0,0,0,1,6,0,2,1,10,5
0,0,0,0,0,3,2,4,5,14,5
0,0,0,0,1,6,1,4,1,6,32
0,0,1,0,1,1,0,4,1,4,5
0,0,1,0,1,6,0,1,1,14,19
0,0,1,0,1,6,2,4,1,4,41
0,0,1,0,0,6,2,1,1,14,41
0,0,0,0,1,6,2,4,1,14,5
0,0,0,0,1,6,2,1,5,8,5
0,0,0,0,1,1,2,4,1,8,42
0,0,1,0,0,6,2,4,4,10,13
0,0,0,0,1,6,0,1,1,3,2
0,0,0,0,0,6,0,2,3,10,45
0,0,0,0,1,6,2,1,1,14,4
0,0,0,0,0,6,2,1,1,6,5
0,0,1,0,1,6,0,1,1,10,41
0,0,0,0,0,5,2,4,1,3,31
0,0,0,0,1,6,2,1,1,10,32
0,0,0,0,0,6,2,1,1,10,32
0,0,1,0,0,5,2,4,1,8,41
0,1,0,0,1,6,0,4,1,10,32
0,0,1,0,1,6,0,2,1,14,45
0,0,1,0,1,6,2,4,1,4,32
0,0,0,0,1,6,2,1,1,3,27
0,0,1,0,1,5,2,4,5,8,7
0,0,1,0,0,6,2,1,1,3,54
0,0,1,0,1,6,0,1,1,10,5
0,0,0,0,0,6,2,1,1,0,46
0,0,1,0,1,6,0,2,1,10,5
0,0,0,0,1,5,2,4,1,8,4
0,0,1,0,0,6,2,2,5,3,46
0,0,0,0,1,1,0,1,1,10,5
1,0,1,0,1,6,2,4,1,8,4
0,0,0,0,1,6,2,4,1,16,39
0,0,1,0,1,6,2,1,1,3,38
0,0,0,0,1,6,0,1,1,10,20
0,0,0,0,1,6,0,2,1,0,3
0,0,0,0,1,6,2,4,1,2,27
0,0,1,0,0,6,2,4,2,10,20
0,0,1,0,0,6,2,4,1,4,5
0,0,1,0,0,6,0,1,1,8,11
0,0,0,0,1,6,2,4,1,16,39
0,0,0,0,1,6,0,4,1,3,41
0,0,1,0,0,6,1,1,2,3,54
0,0,0,0,0,6,0,4,1,15,5
0,0,0,0,1,6,0,4,1,3,49
0,0,1,0,1,6,2,1,1,3,45
0,0,0,0,0,0,0,1,1,0,4
0,0,1,0,0,1,0,1,1,0,2
0,0,0,0,0,6,2,4,5,8,5
0,0,0,0,1,6,2,4,1,1,38
0,0,1,0,1,6,1,1,1,10,11
0,0,0,0,0,1,2,4,1,8,13
0,0,0,0,1,6,1,4,1,2,37
0,0,0,0,0,1,2,2,1,8,34
0,0,1,0,1,6,2,4,1,8,41
0,1,1,0,1,6,2,1,1,14,5
0,0,0,0,1,6,2,1,1,16,4
0,0,0,0,1,6,0,2,1,0,3
0,0,0,0,1,6,0,4,1,14,41
0,0,1,0,1,6,2,4,1,8,7
0,0,1,0,1,6,0,4,1,8,5
0,0,1,0,1,6,2,4,1,8,5
0,0,0,0,1,6,0,4,1,14,41
0,1,0,0,1,6,0,1,1,5,5
0,1,1,0,1,6,2,4,1,10,5
0,0,0,0,1,0,1,1,1,8,4
0,0,1,0,1,6,0,4,1,4,7
0,0,1,0,0,6,0,2,1,6,5
0,0,1,0,1,6,2,4,1,4,5
0,0,0,0,1,6,0,1,1,0,3
0,0,1,0,1,6,0,4,1,8,41
0,0,1,0,1,1,0,4,1,10,2
0,0,1,0,1,1,2,1,1,10,49
0,0,0,0,0,6,2,4,1,10,38
0,0,0,0,0,6,1,1,1,10,53
0,0,0,0,1,5,2,4,1,14,41
1,0,1,0,0,6,0,4,1,6,5
0,1,0,0,1,6,2,1,1,14,41
0,0,0,0,1,6,0,1,5,14,41
0,0,1,0,1,6,2,1,1,10,32
0,0,1,0,1,6,0,4,5,8,51
0,0,0,0,1,6,2,1,1,0,5
0,0,1,0,1,1,2,4,2,4,32
0,0,0,0,0,1,2,4,1,0,41
0,0,1,0,0,6,2,4,2,3,30
0,0,1,0,0,1,2,4,1,6,41
0,0,0,0,0,1,1,1,1,3,27
0,0,1,0,1,5,0,2,1,14,5
0,0,0,0,1,6,0,4,1,3,5
0,0,0,0,1,6,0,1,1,3,2
0,0,1,0,1,6,2,2,1,3,30
0,0,0,0,1,6,2,1,1,3,27
0,0,0,0,0,6,2,4,1,17,5
0,0,1,0,0,6,0,4,0,9,5
0,0,1,0,0,5,2,1,2,3,32
0,0,0,0,1,6,0,1,1,10,5
0,0,0,0,0,1,0,1,1,2,27
0,0,0,0,1,6,2,4,5,14,41
0,0,1,0,1,6,2,4,1,8,5
0,0,0,0,1,6,0,1,1,3,3
0,1,0,0,1,1,0,1,1,10,32
0,0,1,0,0,6,2,4,1,4,52
0,1,1,0,0,6,2,1,5,8,5
0,1,0,0,1,1,2,1,1,3,16
0,0,1,0,1,6,2,4,2,4,41
1,0,1,0,1,6,2,4,1,8,4
0,0,1,0,0,1,0,2,1,8,38
0,0,1,0,1,4,2,4,1,8,7
0,0,1,0,1,6,2,1,1,10,16
0,0,1,0,1,6,2,4,1,8,20
0,0,0,0,0,6,2,1,1,14,41
0,0,0,0,1,6,0,1,1,0,5
0,0,1,0,1,6,0,4,1,10,49
0,0,0,0,1,6,2,4,1,8,4
0,0,0,0,1,6,0,1,1,0,5
0,0,1,0,1,6,2,4,4,4,5
0,0,0,0,0,6,2,4,1,14,41
0,0,0,0,1,6,2,4,1,2,37
0,0,0,0,1,6,0,4,1,3,27
0,0,0,0,1,1,1,4,1,4,11
0,0,0,0,1,1,2,4,1,14,41
0,0,0,0,1,6,2,1,1,14,5
0,0,1,0,0,6,2,4,1,4,41
0,0,0,0,1,6,0,1,1,10,16
0,0,0,0,1,6,2,1,1,10,13
0,0,1,0,1,6,0,1,1,10,53
0,0,0,0,1,6,0,1,1,10,5
0,0,1,0,1,6,2,4,1,8,5
0,0,0,0,1,6,1,1,1,3,29
0,0,0,0,0,6,0,1,1,0,3
0,0,0,0,1,6,0,1,1,3,2
0,0,0,0,1,6,2,1,1,3,38
0,0,1,0,0,6,1,4,3,8,30
0,0,1,0,1,6,0,4,1,4,12
0,0,1,0,0,1,2,1,1,4,2
0,0,0,0,1,6,2,4,1,10,5
1,0,1,0,0,6,0,4,5,10,5
0,0,0,0,1,1,2,1,1,0,4
0,0,1,0,0,6,2,4,5,8,5
0,0,0,0,1,6,2,1,1,6,51
0,0,0,0,1,6,2,1,1,3,2
